source,context_id,consultation,turn_norm,cos_H,cos_p
MedGemma,CTX_0681,RES0067,"OK, can you describe the swelling in her throat for me?",0.21935352683067322,0.06728005409240723
MedGemma,CTX_0682,RES0067,"Okay, so the fever, difficulty swallowing, drooling, and shortness of breath all started yesterday. Has she been eating or drinking anything at all since then?",0.3540670871734619,0.21969974040985107
MedGemma,CTX_0683,RES0067,"OK, and was that cough treated with anything?",0.5317732095718384,0.6893519759178162
MedGemma,CTX_0684,RES0067,"OK, so just to recap: fever for two days, difficulty swallowing and drooling starting yesterday, worsening today with decreased fluid intake, shortness of breath also starting yesterday and worse today, some neck redness/swelling, irritability, and paleness. Is that all correct?",0.39935368299484253,0.4183897376060486
MedGemma,CTX_0685,RES0067,"OK, so just to recap, a 2-year-old girl with fever starting two days ago, difficulty swallowing and drooling starting yesterday, shortness of breath also starting yesterday and worsening today, irritability, decreased fluid intake, some neck redness, and paleness. She had a cough about two weeks ago that resolved on its own, attends daycare, is otherwise healthy, and hasn't received the Hib vaccine. Is that correct?",0.32419538497924805,-0.0033983979374170303
MedGemma,CTX_0686,RES0068,"OK, so you've got nasal congestion, yellow discharge, facial pressure headache, and loss of smell developing over the last few days, following a recent cold-like illness about a week ago. And no fever, chills, cough, sore throat, or trouble breathing. Is that right?",0.24562573432922363,0.4619594216346741
MedGemma,CTX_0687,RES0068,"OK, and any sore throat or ear pain?",0.7863101959228516,0.04998062551021576
MedGemma,CTX_0688,RES0068,"OK, so it sounds like you've got significant facial pressure and congestion that isn't responding well to over-the-counter treatments.",0.1853761076927185,-0.041726790368556976
MedGemma,CTX_0689,RES0068,"OK, so it sounds like you've got significant facial pressure and congestion that isn't responding well to over-the-counter treatments, along with some fatigue and post-nasal drip.",0.2298344224691391,0.08222481608390808
MedGemma,CTX_0690,RES0068,"OK, so it sounds like you've got quite a bit going on with the congestion, facial pressure, loss of smell, and fatigue, and over-the-counter treatments haven't been very effective. Let me do a quick examination to get a better sense of what might be happening.",0.41536492109298706,0.1351807415485382
MedGemma,CTX_0691,RES0069,"OK, and have you had any body aches or muscle pains?",0.6855922937393188,0.20133176445960999
MedGemma,CTX_0692,RES0069,"OK, and uhm, any body aches or muscle pains?",0.3361058235168457,0.08286745846271515
MedGemma,CTX_0693,RES0069,"OK, and do you take any medications for those migraines or anything else regularly?",0.6634538173675537,0.8030188083648682
MedGemma,CTX_0694,RES0069,"OK, and how long have you been smoking for?",0.5583878755569458,0.6200968027114868
MedGemma,CTX_0695,RES0069,"OK, and how old are you?",0.4372965097427368,0.11771978437900543
MedGemma,CTX_0696,RES0069,"OK, thank you for that information. So just to summarize, you've got a sore throat and feeling feverish starting last night and this morning respectively, along with some fatigue and muscle aches today. You don't have cough, shortness of breath, or loss of smell, but you do feel like your taste is off and maybe some congestion. You smoke a couple cigarettes a day, drink one glass of wine at night, and have a family history of diabetes and cataracts. Is that correct?",0.09941301494836807,0.028029117733240128
MedGemma,CTX_0697,RES0070,OK. And when did the sore throat start?,0.48169922828674316,0.6662340760231018
MedGemma,CTX_0698,RES0070,"Okay, and can you tell me more about the headache itself? Where is it located, what does it feel like?",0.5228754281997681,0.17395639419555664
MedGemma,CTX_0699,RES0070,"OK, and where are you feeling those muscle aches or joint pains?",0.2849392890930176,0.10754729062318802
MedGemma,CTX_0700,RES0070,OK. And have you checked your temperature at all?,0.285739541053772,0.16230729222297668
MedGemma,CTX_0701,RES0070,OK. And how about recreational drugs?,0.692440390586853,0.19242197275161743
MedGemma,CTX_0702,RES0070,"OK. So you have this headache that started two days ago, which is different from your usual migraines. It feels like pressure in the front of your head, and it's been getting worse. You also had some fatigue starting yesterday morning, a sore throat, and a cough around the same time as the headache started. You mentioned some mild muscle aches but no fever, neck stiffness, or other significant symptoms.",0.06706307828426361,0.15675614774227142
MedGemma,CTX_0703,RES0071,"Okay, and have you had any other symptoms along with the cough, like fever, chills, body aches, or shortness of breath?",0.34031862020492554,0.21162095665931702
MedGemma,CTX_0704,RES0071,OK. And are you having any fever or chills with this?,0.48801469802856445,0.483302503824234
MedGemma,CTX_0705,RES0071,"OK, and just to confirm, you're a nursing student currently on rotations in the hospital.",0.18246261775493622,0.12770666182041168
MedGemma,CTX_0706,RES0071,"OK, and are you up to date with your vaccinations, including the flu shot and COVID-19 vaccine?",0.24344345927238464,0.22757133841514587
MedGemma,CTX_0707,RES0071,"OK, well let's take a listen to your lungs and chest first.",0.10245932638645172,0.14165115356445312
MedGemma,CTX_0708,RES0071,"OK, and are you up to date with your vaccinations, including the flu shot and COVID-19 vaccine?",0.3462298512458801,0.2378094345331192
MedGemma,CTX_0709,RES0072,"OK, and have you had a fever or chills?",0.49163997173309326,0.19205939769744873
MedGemma,CTX_0710,RES0072,"OK, and have you had any fever or chills associated with this?",0.5494614839553833,0.16697436571121216
MedGemma,CTX_0711,RES0072,"OK, and when it comes and goes, would you say it's associated with eating or drinking anything?",0.5722843408584595,0.3268889784812927
MedGemma,CTX_0712,RES0072,"OK, and did the Tylenol help with the fever or the pain at all?",0.46015501022338867,0.33139052987098694
MedGemma,CTX_0713,RES0072,"OK, so just to summarize, you've had a severe sore throat starting yesterday, difficulty swallowing both solids and liquids, nausea and vomiting three times yesterday and once today with yellowish-green emesis, generalized abdominal soreness, a mild headache, and feeling hot last night without chills or measured fever. You haven't had any cough, diarrhea, constipation, shortness of breath, chest pain, rash, swelling, urinary changes, fatigue, or known sick contacts. You have no significant past medical history, allergies, or regular medications. Is that correct?",0.09839779138565063,0.06906811147928238
MedGemma,CTX_0714,RES0073,"Okay, and are you experiencing any fever or chills with these symptoms?",0.3833392262458801,0.28726842999458313
MedGemma,CTX_0715,RES0073,"OK, so it sounds like you had some initial mild symptoms about eight days ago that improved slightly, and then things worsened significantly five days ago with the congestion, facial pressure, and loss of smell.",0.2887759804725647,0.634465217590332
MedGemma,CTX_0716,RES0073,Have you had any diarrhea?,1.0000001192092896,0.044910840690135956
MedGemma,CTX_0717,RES0073,"OK, so it sounds like you've got significant nasal congestion, facial pain/pressure, post-nasal drip, and loss of smell developing over the last five days, following a brief period of runny nose about eight days ago. You haven't had fever, cough, sore throat, or any other systemic symptoms like muscle aches or chills beyond very brief episodes.",0.2521600127220154,-0.007404934614896774
MedGemma,CTX_0718,RES0073,"OK, and how long have you had dyslipidemia for?",0.32641178369522095,0.09607938677072525
MedGemma,CTX_0719,RES0074,"OK, and have you had a fever or chills with this?",0.4105501174926758,0.19396644830703735
MedGemma,CTX_0720,RES0074,And have you had any fever or chills with these symptoms?,0.47429218888282776,0.3723103404045105
MedGemma,CTX_0721,RES0074,"OK, thank you for that detailed information. And just to confirm, have you travelled anywhere recently, or been in contact with anyone who's been unwell?",0.498559832572937,0.21822990477085114
MedGemma,CTX_0722,RES0074,"OK, and what about any nausea or vomiting?",0.3086695671081543,0.30731499195098877
MedGemma,CTX_0723,RES0074,"OK, and do you have any allergies to medications?",0.2553250193595886,0.27457547187805176
MedGemma,CTX_0724,RES0074,"OK, and how much alcohol do you drink on average per week?",0.5344199538230896,0.13979986310005188
MedGemma,CTX_0725,RES0075,"OK, so you're feeling short of breath constantly since yesterday, and it's worse when you try to take a deep breath because of the pain. Have you had any fever, cough, or recent illness?",0.23552528023719788,0.6328323483467102
MedGemma,CTX_0726,RES0075,"OK, and have you had any fever or chills?",0.38896626234054565,0.19779513776302338
MedGemma,CTX_0727,RES0075,"OK, and are you currently taking any medications or do you have any medical conditions that we should be aware of?",0.4313512444496155,0.08221222460269928
MedGemma,CTX_0728,RES0075,"OK, and are you currently taking any medications or do you have any medical conditions that we should be aware of?",0.3692993223667145,0.1435961276292801
MedGemma,CTX_0729,RES0075,"OK, thank you for all that information. So, just to recap, you've got this sharp, stabbing pain on the right side of your chest that started two days ago and worsened yesterday, particularly when you take a deep breath. You're also experiencing shortness of breath which has been fairly constant since yesterday, making it difficult to take deep breaths. You haven't had any fever, chills, cough with sputum, or other systemic symptoms. You don't have any significant past medical history and are generally healthy. Is that correct?",0.059912074357271194,0.26769599318504333
MedGemma,CTX_0730,RES0076,"Okay, that's quite a bit of blood. Have you experienced any other symptoms along with the cough, such as shortness of breath, chest pain, weight loss, or fever?",0.6319061517715454,0.049128927290439606
MedGemma,CTX_0731,RES0076,"Okay, and when you say a little bit of blood, can you describe that for me? How much blood are we talking about, and what colour is it?",0.5452215075492859,0.417827844619751
